ID,PICKUP_TIME,PICKUP_ADDRESS,PICKUP_LONG,PICKUP_LAT
654193,2012-05-11 22:34:00,Unnamed Road Boston Ma,-71.056223,42.349748
654207,2012-05-11 22:35:00,Commonwealth Ave Boston Ma,-71.11863199999999,42.35135
654219,2012-05-11 22:36:00,Clarendon St Boston Ma,-71.076135,42.352340000000005
654542,2012-05-11 22:36:00,Viaduct St Boston Ma,-71.04191,42.349866999999996
654543,2012-05-11 22:36:00,10 Raleigh St Boston Ma 02215,-71.095025,42.349398
654586,2012-05-11 22:37:00,347 Longwood Ave Boston Ma 02215,-71.10629,42.338347
654596,2012-05-11 22:37:00,Charles St @ Cambridge St Boston Ma,-71.070545,42.361715000000004
654601,2012-05-11 22:38:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.096097,42.348788
654602,2012-05-11 22:37:00,240 Dartmouth St Boston Ma 02116,-71.07729499999999,42.349928000000006
654603,2012-05-11 22:38:00,1983 Beacon St Boston Ma,-71.150663,42.335927000000005
654610,2012-05-11 22:38:00,541 Commonwealth Ave Boston Ma,-71.096928,42.348978
654666,2012-05-11 22:38:00,1320 Boylston St Boston Ma 02215,-71.09831,42.3443
654668,2012-05-11 22:39:00,Unnamed Road Boston Ma,-71.081678,42.345898
654669,2012-05-11 22:39:00,Unnamed Road Boston Ma,-71.081303,42.34883
654670,2012-05-11 22:33:00,360 Cambridge St Boston Ma,-71.068813,42.36105
654673,2012-05-11 22:39:00,540 Commonwealth Ave Boston Ma,-71.096885,42.349047999999996
654674,2012-05-11 22:39:00,1240 Boylston St Boston Ma 02215,-71.09514,42.34536
654676,2012-05-11 22:39:00,Unnamed Road Boston Ma,-71.04084499999999,42.348896999999994
654690,2012-05-11 22:39:00,250 Northern Ave Boston Ma 02210,-71.03917,42.349067
654691,2012-05-11 22:39:00,228 Brighton Ave Boston Ma,-71.13456,42.353237
654693,2012-05-11 22:40:00,132 Massachusetts Ave Boston Ma 02115,-71.087758,42.347172
654694,2012-05-11 22:40:00,Unnamed Road Boston Ma,-71.05631,42.362871999999996
654697,2012-05-11 22:39:00,90 Purchase St Boston Ma,-71.051978,42.355552
654707,2012-05-11 22:40:00,410 Hanover St Boston Ma,-71.052915,42.365542
654708,2012-05-11 22:36:00,407 Hanover St Boston Ma,-71.053002,42.365445
654717,2012-05-11 22:40:00,Unnamed Road Boston Ma,-71.08170799999999,42.345605
654720,2012-05-11 22:40:00,760 E Broadway Boston Ma 02127,-71.03536,42.335602
654722,2012-05-11 22:41:00,Unnamed Road Boston Ma,-71.058548,42.363575
654747,2012-05-11 22:41:00,620 Commonwealth Ave Boston Ma,-71.103503,42.349492
654749,2012-05-11 22:41:00,188 Brighton Ave Boston Ma,-71.13404799999999,42.35328
654750,2012-05-11 22:41:00,Arlington St Boston Ma,-71.071093,42.352885
654760,2012-05-11 22:41:00,Unnamed Road Boston Ma,-71.050975,42.356127
654761,2012-05-11 22:41:00,890 Commonwealth Ave Boston Ma,-71.11617199999999,42.351263
654763,2012-05-11 22:42:00,232 Berkeley St Boston Ma 02116,-71.07311999999999,42.351485
654764,2012-05-11 22:42:00,410 Hanover St Boston Ma,-71.05295699999999,42.365548
654765,2012-05-11 22:42:00,50 Kingston St Boston Ma 02111,-71.059443,42.353272
654780,2012-05-11 22:42:00,Commonwealth Ave Boston Ma,-71.116102,42.351085
654781,2012-05-11 22:42:00,700 Huntington Ave Boston Ma,-71.10436,42.334212
654783,2012-05-11 22:42:00,30 Oliver St Boston Ma 02110,-71.05411,42.356782
654784,2012-05-11 22:43:00,Unnamed Road Boston Ma,-71.08010999999999,42.349643
654785,2012-05-11 22:43:00,541 Commonwealth Ave Boston Ma,-71.096888,42.349005
655045,2012-05-11 22:44:00,Unnamed Road Boston Ma,-71.040697,42.348865
655080,2012-05-11 22:44:00,250 Northern Ave Boston Ma 02210,-71.039087,42.349038
655081,2012-05-11 22:44:00,20 Silver Pl Boston Ma 02114,-71.070683,42.36071
655082,2012-05-11 22:44:00,Unnamed Road Boston Ma,-71.0409,42.349137
655185,2012-05-11 22:44:00,250 Northern Ave Boston Ma 02210,-71.039057,42.348913
655186,2012-05-11 22:44:00,1330 Boylston St Boston Ma 02215,-71.098905,42.344215000000005
655188,2012-05-11 22:45:00,60 Peterborough St Boston Ma 02215,-71.097953,42.343666999999996
655227,2012-05-11 22:45:00,279 Cambridge St Boston Ma,-71.068625,42.361193
655390,2012-05-11 22:45:00,50 N North Grove St Boston Ma 02114,-71.068675,42.362155
655391,2012-05-11 22:45:00,Charles St Boston Ma,-71.069407,42.356023
655392,2012-05-11 22:45:00,Unnamed Road Boston Ma,-71.052627,42.354271999999995
655394,2012-05-11 22:46:00,1240 Boylston St Boston Ma 02215,-71.095035,42.345255
655395,2012-05-11 22:46:00,50 Columbus Ave Boston Ma 02116,-71.06979,42.350396999999994
655396,2012-05-11 22:46:00,541 Commonwealth Ave Boston Ma,-71.096897,42.349028000000004
655400,2012-05-11 22:46:00,700 Huntington Ave Boston Ma,-71.104405,42.334177000000004
655401,2012-05-11 22:46:00,Commonwealth Ave Boston Ma,-71.115483,42.350968
655406,2012-05-11 22:47:00,Arlington St Boston Ma,-71.071155,42.352938
655407,2012-05-11 22:47:00,580 Washington St Boston Ma 02135,-71.166528,42.350503
655408,2012-05-11 22:47:00,360 W Broadway Boston Ma 02127,-71.04956700000001,42.337942
655434,2012-05-11 22:47:00,1700 Washington St Boston Ma 02118,-71.07600000000001,42.337158
655435,2012-05-11 22:47:00,600 E Broadway Boston Ma 02127,-71.040195,42.335518
655439,2012-05-11 22:48:00,610 Boylston St Boston Ma 02116,-71.077167,42.35031
655440,2012-05-11 22:48:00,151 Charles St Boston Ma,-71.07077199999999,42.360608
655441,2012-05-11 22:48:00,90 Portland St Boston Ma,-71.060787,42.363628000000006
655473,2012-05-11 22:48:00,1106 Boylston St Boston Ma,-71.090187,42.346587
655474,2012-05-11 22:48:00,60 L St Boston Ma 02127,-71.03537299999999,42.335902000000004
655475,2012-05-11 22:48:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.096013,42.348703
655492,2012-05-11 22:48:00,250 Northern Ave Boston Ma 02210,-71.039068,42.348983000000004
655494,2012-05-11 22:49:00,80 Cambridge Street Ave Boston Ma 02114,-71.07040699999999,42.361775
655495,2012-05-11 22:48:00,1240 Boylston St Boston Ma 02215,-71.09518299999999,42.34532
655496,2012-05-11 22:49:00,1380 Boylston St Boston Ma 02215,-71.10040699999999,42.344078
655504,2012-05-11 22:49:00,379 Dorchester St Boston Ma 02127,-71.056678,42.329868
655508,2012-05-11 22:49:00,665 Tremont St Boston Ma 02118,-71.076047,42.34163
655512,2012-05-11 22:50:00,46 Exeter St Boston Ma 02116,-71.07968199999999,42.349658000000005
655513,2012-05-11 22:50:00,480 W Broadway Boston Ma 02127,-71.04604499999999,42.335708000000004
655514,2012-05-11 22:50:00,70 Charles St Boston Ma 02114,-71.07042,42.357898
655515,2012-05-11 22:50:00,1090 Boylston St Boston Ma 02215,-71.08829200000001,42.347152
655521,2012-05-11 22:51:00,511 Tremont St Boston Ma 02116,-71.06983199999999,42.345188
655522,2012-05-11 22:51:00,350 Stuart St Boston Ma 02116,-71.072552,42.3496
655523,2012-05-11 22:51:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.096882,42.348728
655524,2012-05-11 22:51:00,493 Massachusetts Ave Boston Ma,-71.080392,42.339472
655525,2012-05-11 22:51:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.095875,42.348732
655526,2012-05-11 22:51:00,545 Tremont St Boston Ma 02116,-71.0714,42.344221999999995
655532,2012-05-11 22:52:00,242 Newbury St Boston Ma 02116,-71.082288,42.349678000000004
655533,2012-05-11 22:52:00,680 E Broadway Boston Ma 02127,-71.03800799999999,42.335575
655537,2012-05-11 22:53:00,Unnamed Road Boston Ma,-71.08069499999999,42.346767
655538,2012-05-11 22:53:00,22 Massachusetts Ave Boston Ma 02115,-71.089443,42.350761999999996
655541,2012-05-11 22:53:00,350 Stuart St Boston Ma 02116,-71.072473,42.349497
655542,2012-05-11 22:53:00,297 Franklin St Boston Ma 02110,-71.052818,42.357182
655544,2012-05-11 22:53:00,110 Huntington Ave Boston Ma,-71.08135,42.345475
655545,2012-05-11 22:53:00,Charles St @ Cambridge St Boston Ma,-71.070583,42.361635
655546,2012-05-11 22:53:00,Commonwealth Ave Boston Ma,-71.118615,42.351395000000004
655577,2012-05-11 22:53:00,631 Beacon St Boston Ma 02215,-71.09580799999999,42.349263
655626,2012-05-11 22:54:00,40 Blagden St Boston Ma 02116,-71.077773,42.348997999999995
655628,2012-05-11 22:55:00,190 Ipswich St Boston Ma 02215,-71.093837,42.34754
655634,2012-05-11 22:55:00,Commonwealth Ave Boston Ma,-71.115098,42.350947
655636,2012-05-11 22:55:00,10 Newbury St Boston Ma 02116,-71.071225,42.352688
655669,2012-05-11 22:55:00,Commonwealth Ave @ Kenmore St Boston Ma,-71.094763,42.34917
655670,2012-05-11 22:55:00,10 Fenway Boston Ma 02215,-71.090914,42.346439000000004
655674,2012-05-11 22:56:00,Commonwealth Ave @ Beacon St Boston Ma,-71.09833,42.348873
655675,2012-05-11 22:56:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.096855,42.348752000000005
655678,2012-05-11 22:56:00,30 Park Plz Boston Ma 02116,-71.070107,42.351543
655765,2012-05-11 22:56:00,Commonwealth Ave Boston Ma,-71.11819200000001,42.351292
655768,2012-05-11 22:57:00,Unnamed Road Boston Ma,-71.01844,42.362687
655848,2012-05-11 22:57:00,Commonwealth Ave @ Brookline Ave Boston Ma 02215,-71.096962,42.348729999999996
655849,2012-05-11 22:57:00,710 Boylston St Boston Ma 02116,-71.08000200000001,42.349565000000005
655860,2012-05-11 22:57:00,720 E Broadway Boston Ma 02127,-71.03655,42.335582
655861,2012-05-11 22:57:00,30 Park Plz Boston Ma 02116,-71.069998,42.351587
655862,2012-05-11 22:57:00,312 Commonwealth Ave Boston Ma 02115,-71.086153,42.34955
655864,2012-05-11 22:57:00,354 Hanover St Boston Ma 02113,-71.053205,42.365088
655865,2012-05-11 22:58:00,Beacon St @ Commonwealth Ave Boston Ma,-71.09685,42.348929999999996
655866,2012-05-11 22:58:00,180 Berkeley St Boston Ma 02116,-71.072275,42.349779999999996
655883,2012-05-11 22:58:00,76 Wendell St Boston Ma 02110,-71.05293499999999,42.356853
655912,2012-05-11 22:59:00,Commonwealth Ave Boston Ma,-71.115988,42.351125
655974,2012-05-11 22:59:00,592 Dorchester Ave Boston Ma 02127,-71.056888,42.32986
655975,2012-05-11 22:59:00,Commonwealth Ave Boston Ma,-71.121592,42.351687
656372,2012-05-11 22:59:00,338 Commercial St Boston Ma 02109,-71.05125799999999,42.366013
656375,2012-05-11 23:00:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.096823,42.348735
656377,2012-05-11 23:00:00,Charles St @ Cambridge St Boston Ma,-71.070495,42.361771999999995
656378,2012-05-11 23:00:00,430 W Broadway Boston Ma 02127,-71.04724300000001,42.336528
656381,2012-05-11 23:00:00,1240 Boylston St Boston Ma 02215,-71.095155,42.345313
656383,2012-05-11 23:00:00,160 Tremont St Boston Ma 02111,-71.06466999999999,42.35544
656599,2012-05-11 23:00:00,230 Commonwealth Ave Boston Ma 02116,-71.082207,42.35069
656992,2012-05-11 23:01:00,30 Park Plz Boston Ma 02116,-71.069953,42.351683
656993,2012-05-11 23:01:00,Cambridge St Boston Ma,-71.068043,42.361093
656994,2012-05-11 23:01:00,330 Longwood Ave Boston Ma 02215,-71.105308,42.338252000000004
656995,2012-05-11 23:01:00,Unnamed Road Boston Ma,-71.02274200000001,42.365005
656996,2012-05-11 23:01:00,20 G St Boston Ma 02127,-71.044302,42.335562
657166,2012-05-11 23:01:00,W Charlesgate Boston Ma,-71.092878,42.349
657167,2012-05-11 23:01:00,190 Atlantic Ave Boston Ma 02110,-71.051833,42.359768
657168,2012-05-11 23:01:00,147 Charles St Boston Ma 02114,-71.070773,42.360147999999995
657175,2012-05-11 23:02:00,Commonwealth Ave Boston Ma,-71.116795,42.351122
657176,2012-05-11 23:02:00,163 Northern Ave Boston Ma 02210,-71.043133,42.350757
657177,2012-05-11 23:02:00,Unnamed Road Boston Ma,-71.017267,42.366053
657178,2012-05-11 23:02:00,90 Staniford St Boston Ma 02114,-71.063523,42.363425
657179,2012-05-11 23:02:00,270 Northern Ave Boston Ma 02210,-71.038078,42.34848
657180,2012-05-11 23:02:00,444 Atlantic Ave Boston Ma 02110,-71.053382,42.353805
657181,2012-05-11 23:02:00,515 Tremont St Boston Ma 02116,-71.070072,42.34503
657182,2012-05-11 23:02:00,3 Faulkner St Boston Ma 02122,-71.060413,42.299696999999995
657188,2012-05-11 23:03:00,North St Boston Ma,-71.056558,42.360248
657189,2012-05-11 23:03:00,Stuart St @ Eliot St Boston Ma 02116,-71.06724,42.351057
657269,2012-05-11 23:03:00,23 Kilmarnock St Boston Ma 02215,-71.09994300000001,42.34394
657270,2012-05-11 23:03:00,260 Northern Ave Boston Ma 02210,-71.03886800000001,42.348723
657271,2012-05-11 23:03:00,760 Boylston St Boston Ma 02116,-71.081422,42.349092999999996
657273,2012-05-11 23:03:00,Congress St Boston Ma,-71.05764,42.361422
657274,2012-05-11 23:03:00,541 Commonwealth Ave Boston Ma,-71.096923,42.349018
657596,2012-05-11 23:04:00,Unnamed Road Boston Ma,-71.019638,42.362763
657597,2012-05-11 23:04:00,175 Tremont St Boston Ma 02111,-71.064233,42.353165000000004
657803,2012-05-11 23:04:00,48 Fargo St Boston Ma 02210,-71.043475,42.346307
657804,2012-05-11 23:04:00,240 Tremont St Boston Ma 02116,-71.065248,42.350837
657805,2012-05-11 23:04:00,1320 Boylston St Boston Ma 02215,-71.09869499999999,42.344303000000004
657806,2012-05-11 23:04:00,75 Brookline Ave Boston Ma 02215,-71.098895,42.346808
657879,2012-05-11 23:05:00,647 Tremont St Boston Ma 02118,-71.075293,42.342112
657880,2012-05-11 23:05:00,85 Atlantic Ave Boston Ma 02110,-71.050988,42.362547
657881,2012-05-11 23:05:00,Charles St Boston Ma,-71.069455,42.356107
657882,2012-05-11 23:05:00,20 Brookline Ave Boston Ma 02215,-71.09731,42.348362
657883,2012-05-11 23:05:00,60 Fish Pier Rd Boston Ma 02210,-71.03906500000001,42.348453000000006
657884,2012-05-11 23:05:00,1080 Boylston St Boston Ma 02215,-71.08807,42.347204999999995
657885,2012-05-11 23:05:00,30 Blagden St Boston Ma 02116,-71.077712,42.34922
657887,2012-05-11 23:05:00,Unnamed Road Boston Ma,-71.120418,42.36477
657898,2012-05-11 23:05:00,44 Dalton St Boston Ma 02115,-71.084512,42.346540000000005
657899,2012-05-11 23:06:00,60 New Edgerly Rd Boston Ma 02115,-71.087585,42.34364
657900,2012-05-11 23:05:00,90 Boylston St Boston Ma 02116,-71.065065,42.352557
657901,2012-05-11 23:06:00,290 Hanover St Boston Ma 02113,-71.054172,42.364036999999996
657902,2012-05-11 23:06:00,287 Congress St Boston Ma 02210,-71.05282199999999,42.35298
657903,2012-05-11 23:06:00,Columbus Ave @ Unnamed Road Boston Ma 02116,-71.0722,42.348355
658130,2012-05-11 23:06:00,70 Belvidere St Boston Ma 02115,-71.084202,42.345913
658131,2012-05-11 23:06:00,810 Boylston St Boston Ma 02199,-71.082427,42.348755
658132,2012-05-11 23:06:00,30 Park Plz Boston Ma 02116,-71.07014699999999,42.351482
658241,2012-05-11 23:06:00,720 E Broadway Boston Ma 02127,-71.036527,42.335562
658242,2012-05-11 23:06:00,286 Cambridge St Boston Ma,-71.06890200000001,42.361270000000005
658243,2012-05-11 23:06:00,500 Commercial St Boston Ma 02109,-71.05420699999999,42.367779999999996
658244,2012-05-11 23:06:00,Tremont St Boston Ma,-71.062177,42.35628
658246,2012-05-11 23:06:00,149 Dartmouth St Boston Ma 02116,-71.076237,42.347592
658416,2012-05-11 23:07:00,10 Brookline Ave Boston Ma 02215,-71.097142,42.348663
658417,2012-05-11 23:07:00,176 Tremont St Boston Ma 02111,-71.06436500000001,42.353072
658418,2012-05-11 23:07:00,250 Huntington Ave Boston Ma,-71.085042,42.342733
658419,2012-05-11 23:07:00,260 Northern Ave Boston Ma 02210,-71.038873,42.348929999999996
658420,2012-05-11 23:07:00,Unnamed Road Boston Ma,-71.084152,42.346455
658426,2012-05-11 23:08:00,Beacon St @ Commonwealth Ave Boston Ma,-71.096463,42.348913
658428,2012-05-11 23:08:00,50 Chambers Pl Boston Ma 02116,-71.073263,42.348353
658429,2012-05-11 23:08:00,710 Boylston St Boston Ma 02116,-71.07996999999999,42.349375
658430,2012-05-11 23:08:00,70 Fish Pier Rd Boston Ma 02210,-71.039035,42.3486
658431,2012-05-11 23:08:00,Commonwealth Ave @ Beacon St Boston Ma,-71.09744,42.348805
658433,2012-05-11 23:08:00,110 Charles St Boston Ma 02114,-71.070738,42.359003
658434,2012-05-11 23:08:00,42 Dalton St Boston Ma 02115,-71.08470799999999,42.346227
658435,2012-05-11 23:08:00,480 Atlantic Ave Boston Ma 02210,-71.053402,42.353755
658436,2012-05-11 23:08:00,690 E Broadway Boston Ma 02127,-71.037695,42.335642
658437,2012-05-11 23:08:00,Commonwealth Ave @ Brookline Ave Boston Ma 02215,-71.096903,42.348704999999995
658438,2012-05-11 23:08:00,3 Beacon St Boston Ma 02116,-71.060598,42.358062
658439,2012-05-11 23:08:00,541 Tremont St Boston Ma 02116,-71.07115999999999,42.344273
658440,2012-05-11 23:08:00,470 W Broadway Boston Ma 02127,-71.04638800000001,42.3359
658441,2012-05-11 23:08:00,1940 Dorchester Ave Boston Ma 02124,-71.064335,42.285452
658442,2012-05-11 23:09:00,32 Cross St Boston Ma 02113,-71.056368,42.362998
658443,2012-05-11 23:09:00,740 Boylston St Boston Ma 02116,-71.080803,42.349243
658444,2012-05-11 23:09:00,220 Summer St Boston Ma 02210,-71.054508,42.352067
658445,2012-05-11 23:09:00,747 Atlantic Ave Boston Ma 02111,-71.056422,42.350522
658446,2012-05-11 23:09:00,90 Ridgeway Ln Boston Ma 02114,-71.064013,42.361158
658447,2012-05-11 23:09:00,Unnamed Road Boston Ma,-71.055888,42.362643
658448,2012-05-11 23:09:00,160 Stuart St Boston Ma 02116,-71.06623499999999,42.351071999999995
658449,2012-05-11 23:09:00,350 Congress St Boston Ma 02210,-71.04845300000001,42.350452000000004
658450,2012-05-11 23:09:00,40 Cambridge Street Ave Boston Ma 02114,-71.069202,42.361822
658451,2012-05-11 23:09:00,840 Boylston St Boston Ma 02199,-71.08295,42.348738
658485,2012-05-11 23:09:00,278 Commercial St Boston Ma 02109,-71.05108800000001,42.364238
658486,2012-05-11 23:09:00,200 Summer St Boston Ma 02210,-71.05499,42.352452
658488,2012-05-11 23:09:00,1220 Commonwealth Ave Boston Ma,-71.13095,42.350654999999996
658489,2012-05-11 23:10:00,150 Broad St Boston Ma 02110,-71.05204300000001,42.357098
658490,2012-05-11 23:10:00,90 Brimmer St Boston Ma 02108,-71.07123,42.355883
658491,2012-05-11 23:10:00,Charles St @ Cambridge St Boston Ma,-71.070482,42.361843
658492,2012-05-11 23:10:00,105 Causeway St Boston Ma 02114,-71.06165,42.365359999999995
658584,2012-05-11 23:10:00,Huntington Ave @ I-90 Boston Ma,-71.07778,42.348546999999996
658585,2012-05-11 23:10:00,300 Stuart St Boston Ma 02116,-71.069907,42.350148
658589,2012-05-11 23:11:00,101 E Berkeley St Boston Ma 02118,-71.065798,42.343888
658590,2012-05-11 23:11:00,270 Northern Ave Boston Ma 02210,-71.038308,42.348525
658591,2012-05-11 23:11:00,174 Boylston St Boston Ma 02116,-71.066967,42.352602000000005
658592,2012-05-11 23:11:00,Charles St @ Cambridge St Boston Ma,-71.070468,42.36175
658593,2012-05-11 23:11:00,820 Boylston St Boston Ma 02199,-71.082675,42.348745
658594,2012-05-11 23:11:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.096325,42.348745
658595,2012-05-11 23:11:00,32 Exeter St Boston Ma 02116,-71.079872,42.350120000000004
658596,2012-05-11 23:11:00,244 Commonwealth Ave Boston Ma 02116,-71.082577,42.350458
658597,2012-05-11 23:12:00,120 Boylston St Boston Ma 02116,-71.065795,42.35236
658598,2012-05-11 23:12:00,Unnamed Road Boston Ma,-71.082585,42.348955
658599,2012-05-11 23:12:00,10 Raleigh St Boston Ma 02215,-71.09495799999999,42.349508
658600,2012-05-11 23:12:00,830 Boylston St Boston Ma 02199,-71.082747,42.348712
658601,2012-05-11 23:12:00,400 W Broadway Boston Ma 02127,-71.048128,42.337092
658602,2012-05-11 23:12:00,Beacon St @ Commonwealth Ave Boston Ma,-71.097615,42.34859
658603,2012-05-11 23:12:00,349 Congress St Boston Ma 02210,-71.048665,42.35044
658604,2012-05-11 23:12:00,140 High St Boston Ma 02110,-71.053655,42.355657
658605,2012-05-11 23:12:00,700 E Broadway Boston Ma 02127,-71.037308,42.335653
658606,2012-05-11 23:12:00,Commonwealth Ave @ Brookline Ave Boston Ma 02215,-71.09699300000001,42.348733
658607,2012-05-11 23:12:00,40 Ipswich St Boston Ma 02215,-71.091367,42.347532
658608,2012-05-11 23:12:00,Charles St @ Cambridge St Boston Ma,-71.070562,42.361727
658610,2012-05-11 23:11:00,Unnamed Road Boston Ma,-71.082022,42.344577
658611,2012-05-11 23:12:00,Unnamed Road Boston Ma,-71.021902,42.365457
658612,2012-05-11 23:13:00,Unnamed Road Boston Ma,-71.05128,42.356375
658613,2012-05-11 23:13:00,720 Atlantic Ave Boston Ma 02111,-71.056003,42.351302000000004
658627,2012-05-11 23:13:00,750 Boylston St Boston Ma 02116,-71.081067,42.349173
658628,2012-05-11 23:13:00,850 Boylston St Boston Ma 02199,-71.083097,42.348652
658631,2012-05-11 23:13:00,290 Providence St Boston Ma 02116,-71.074663,42.350204999999995
658632,2012-05-11 23:13:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.09610699999999,42.34878
658633,2012-05-11 23:13:00,1136 Washington St Boston Ma 02118,-71.065977,42.343795
658700,2012-05-11 23:13:00,Washington St Boston Ma,-71.07271,42.339553
658849,2012-05-11 23:14:00,165 Northern Ave Boston Ma 02210,-71.043018,42.350648
658850,2012-05-11 23:14:00,190 Federal St Boston Ma,-71.056607,42.353203
658851,2012-05-11 23:14:00,10 Tremont St Boston Ma,-71.06012199999999,42.358237
658852,2012-05-11 23:14:00,60 Fish Pier Rd Boston Ma 02210,-71.03907,42.348468
658853,2012-05-11 23:14:00,320 Hanover St Boston Ma 02113,-71.053813,42.364477
658914,2012-05-11 23:14:00,60 Jenton Way Boston Ma 02110,-71.05364200000001,42.356854999999996
658915,2012-05-11 23:14:00,490 W Broadway Boston Ma 02127,-71.045893,42.335675
658916,2012-05-11 23:15:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.095978,42.348822
658918,2012-05-11 23:15:00,270 Hanover St Boston Ma 02113,-71.054608,42.3637
658919,2012-05-11 23:15:00,Unnamed Road Boston Ma,-71.041802,42.353303000000004
658920,2012-05-11 23:15:00,770 E Broadway Boston Ma 02127,-71.034368,42.335705
658921,2012-05-11 23:15:00,1230 Boylston St Boston Ma 02215,-71.094702,42.345448
658922,2012-05-11 23:15:00,20 Park Plz Boston Ma 02116,-71.069153,42.351496999999995
658923,2012-05-11 23:15:00,30 Common St Boston Ma,-71.06458,42.349395
658924,2012-05-11 23:15:00,345 Hanover St Boston Ma 02113,-71.05327700000001,42.364917
658925,2012-05-11 23:15:00,N380 Boston Ma,-71.048165,42.353077
658926,2012-05-11 23:15:00,Beacon St @ Commonwealth Ave Boston Ma,-71.09692199999999,42.348927
658941,2012-05-11 23:16:00,Unnamed Road Boston Ma,-71.08028,42.346728000000006
658942,2012-05-11 23:16:00,86 Massachusetts Ave Boston Ma 02115,-71.088445,42.348853999999996
658943,2012-05-11 23:16:00,Commonwealth Ave Boston Ma,-71.115367,42.35105
658944,2012-05-11 23:16:00,830 Boylston St Boston Ma 02199,-71.082748,42.348672
659000,2012-05-11 23:16:00,1136 Washington St Boston Ma 02118,-71.066165,42.343853
659001,2012-05-11 23:16:00,63 H St Boston Ma,-71.041427,42.335618
659002,2012-05-11 23:16:00,Unnamed Road Boston Ma,-71.05564,42.362633
659003,2012-05-11 23:16:00,2 Brookline Ave Boston Ma 02215,-71.097042,42.348737
659004,2012-05-11 23:16:00,90 Stuart St Boston Ma 02116,-71.06515999999999,42.351096999999996
659005,2012-05-11 23:16:00,North St Boston Ma,-71.05663,42.360473
659006,2012-05-11 23:16:00,50 Tremont St Boston Ma,-71.05983499999999,42.359215
659057,2012-05-11 23:16:00,542 Commonwealth Ave Boston Ma,-71.096997,42.348993
659060,2012-05-11 23:17:00,730 E Broadway Boston Ma 02127,-71.036237,42.335642
659108,2012-05-11 23:17:00,Commonwealth Ave @ Beacon St Boston Ma,-71.097817,42.348855
659109,2012-05-11 23:17:00,250 Northern Ave Boston Ma 02210,-71.039043,42.34883
659110,2012-05-11 23:17:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.09570500000001,42.348773
659111,2012-05-11 23:18:00,N351 Boston Ma,-71.021873,42.365658
659112,2012-05-11 23:18:00,480 W Broadway Boston Ma 02127,-71.046063,42.335868
659113,2012-05-11 23:18:00,Beacon St @ Commonwealth Ave Boston Ma,-71.09822700000001,42.348618
659114,2012-05-11 23:18:00,1700 Washington St Boston Ma 02118,-71.076038,42.337082
659115,2012-05-11 23:18:00,66 Batterymarch St Boston Ma 02110,-71.05325699999999,42.357293
659121,2012-05-11 23:18:00,170 State St Boston Ma 02109,-71.053795,42.359285
659122,2012-05-11 23:18:00,Commonwealth Ave @ E Charlesgate Boston Ma 02215,-71.09146,42.348777
659124,2012-05-11 23:18:00,97 Arlington St Boston Ma 02116,-71.069715,42.350062
659125,2012-05-11 23:18:00,Commonwealth Ave @ Beacon St Boston Ma,-71.099823,42.349125
659126,2012-05-11 23:19:00,164 Northern Ave Boston Ma 02210,-71.04304499999999,42.350675
659208,2012-05-11 23:19:00,30 Park Plz Boston Ma 02116,-71.06981800000001,42.351452
659210,2012-05-11 23:19:00,110 Dartmouth St Boston Ma 02116,-71.075487,42.346193
659211,2012-05-11 23:19:00,330 Washington St Boston Ma 02135,-71.152378,42.349073
659212,2012-05-11 23:19:00,260 Boylston St Boston Ma 02116,-71.06958,42.352103
659223,2012-05-11 23:19:00,250 Newbury St Boston Ma 02116,-71.082512,42.349618
659224,2012-05-11 23:19:00,593 Dorchester Ave Boston Ma 02127,-71.056825,42.329797
659225,2012-05-11 23:19:00,70 N073 Boston Ma,-71.114592,42.300637
659247,2012-05-11 23:20:00,90 Gloucester St Boston Ma 02115,-71.08383,42.348468
659261,2012-05-11 23:20:00,250 Dartmouth St Boston Ma 02116,-71.077373,42.349975
659262,2012-05-11 23:20:00,190 Franklin St Boston Ma 02110,-71.055215,42.356
659263,2012-05-11 23:20:00,97 Arlington St Boston Ma 02116,-71.069847,42.34998
659275,2012-05-11 23:21:00,218 Hanover St Boston Ma 02113,-71.055208,42.36314
659276,2012-05-11 23:21:00,208 Berkeley St Boston Ma 02116,-71.072615,42.350503
659277,2012-05-11 23:21:00,163 Kneeland St Boston Ma 02111,-71.057793,42.3498
659278,2012-05-11 23:21:00,10 Temple Pl Boston Ma 02111,-71.062732,42.355663
659279,2012-05-11 23:21:00,Commonwealth Ave Boston Ma,-71.122265,42.351817
659281,2012-05-11 23:22:00,170 Brookline Ave Boston Ma 02215,-71.1012,42.344454999999996
659282,2012-05-11 23:22:00,Batterymarch Arm Boston Ma,-71.05325699999999,42.357422
659283,2012-05-11 23:22:00,Brookline Ave Boston Ma,-71.097993,42.347808
